brats_name,ED,TC,ET,WT
BraTS-GLI-00753-000_AUCseg_t2.nii.gz,0.001,0,0.0192,0.0055
BraTS-GLI-00579-000_AUCseg_cc.nii.gz,0.8272,0.0277,0.7954,0.8819
BraTS-GLI-00579-000_AUCseg_t2.nii.gz,0.3429,0.2597,0.7954,0.8813
BraTS-GLI-00524-000_AUCseg_cc.nii.gz,0.1265,0,0.3652,0.2572
BraTS-GLI-00524-000_AUCseg_t2.nii.gz,0.0446,0.281,0.3652,0.2571
BraTS-GLI-00273-000_AUCseg_cc.nii.gz,0.4704,0.0134,0.8731,0.7609
BraTS-GLI-00273-000_AUCseg_t2.nii.gz,0.4474,0.5907,0.8731,0.7609
BraTS-GLI-00387-000_AUCseg_cc.nii.gz,0.2669,0,0.7573,0.6903
BraTS-GLI-00387-000_AUCseg_t2.nii.gz,0.323,0.3295,0.7573,0.6903
BraTS-GLI-00805-000_AUCseg_cc.nii.gz,0.6231,0.0155,0.0969,0.9241
BraTS-GLI-00805-000_AUCseg_t2.nii.gz,0.3894,0.0514,0.0969,0.9241
BraTS-GLI-01267-000_AUCseg_cc.nii.gz,0.4633,0.6271,0.8791,0.678
BraTS-GLI-01267-000_AUCseg_t2.nii.gz,0.3808,0.2484,0.8791,0.678
BraTS-GLI-01054-000_AUCseg_cc.nii.gz,0.0001,0.0229,0.036,0.0487
BraTS-GLI-01054-000_AUCseg_t2.nii.gz,0,0.0357,0.036,0.0497
BraTS-GLI-01346-000_AUCseg_cc.nii.gz,0.7864,0.0388,0.875,0.9069
BraTS-GLI-01346-000_AUCseg_t2.nii.gz,0.4252,0.3332,0.875,0.907
BraTS-GLI-00545-000_AUCseg_cc.nii.gz,0.8177,0.004,0.6768,0.9041
BraTS-GLI-00545-000_AUCseg_t2.nii.gz,0.4844,0.2232,0.6768,0.9038
BraTS-GLI-01139-000_AUCseg_cc.nii.gz,0.5396,0.0106,0.7183,0.9176
BraTS-GLI-01139-000_AUCseg_t2.nii.gz,0.6898,0.7447,0.7183,0.9176
BraTS-GLI-01517-000_AUCseg_cc.nii.gz,0.1991,0.0057,0,0.8749
BraTS-GLI-01517-000_AUCseg_t2.nii.gz,0.1763,0.6234,0,0.8748
BraTS-GLI-00262-000_AUCseg_cc.nii.gz,0.747,0,0.6205,0.7778
BraTS-GLI-00262-000_AUCseg_t2.nii.gz,0.5346,0.0145,0.6205,0.7781
BraTS-GLI-00172-000_AUCseg_cc.nii.gz,0.8952,0.1114,0.7984,0.9036
BraTS-GLI-00172-000_AUCseg_t2.nii.gz,0.4886,0.0896,0.7984,0.9034
BraTS-GLI-00684-000_AUCseg_cc.nii.gz,0,0,0,0
BraTS-GLI-00684-000_AUCseg_t2.nii.gz,0,0,0,0
BraTS-GLI-00012-000_AUCseg_cc.nii.gz,0.4854,0.0078,0.0239,0.919
BraTS-GLI-00012-000_AUCseg_t2.nii.gz,0.5412,0.454,0.0239,0.919
BraTS-GLI-01438-000_AUCseg_cc.nii.gz,0.1038,0.0011,0.024,0.2784
BraTS-GLI-01438-000_AUCseg_t2.nii.gz,0.1132,0.059,0.024,0.2784
BraTS-GLI-00464-000_AUCseg_cc.nii.gz,0.0124,0.0027,0.0689,0.0421
BraTS-GLI-00464-000_AUCseg_t2.nii.gz,0.0151,0,0.0689,0.0421
BraTS-GLI-00121-000_AUCseg_cc.nii.gz,0.3875,0.1727,0.324,0.3897
BraTS-GLI-00121-000_AUCseg_t2.nii.gz,0.144,0.0137,0.324,0.3899
BraTS-GLI-00178-000_AUCseg_cc.nii.gz,0.7845,0.8866,0.8906,0.8521
BraTS-GLI-00178-000_AUCseg_t2.nii.gz,0.3968,0.1655,0.8906,0.8522
BraTS-GLI-01351-000_AUCseg_cc.nii.gz,0.0727,0.0038,0.8129,0.4319
BraTS-GLI-01351-000_AUCseg_t2.nii.gz,0.0763,0.6711,0.8129,0.4319
BraTS-GLI-01421-000_AUCseg_cc.nii.gz,0.8063,0.0172,0.7674,0.9126
BraTS-GLI-01421-000_AUCseg_t2.nii.gz,0.4861,0.3062,0.7674,0.9126
BraTS-GLI-00518-001_AUCseg_cc.nii.gz,0.8847,0.4875,0.7896,0.9243
BraTS-GLI-00518-001_AUCseg_t2.nii.gz,0.5807,0.1013,0.7896,0.9243
BraTS-GLI-00187-000_AUCseg_cc.nii.gz,0.148,0.0136,0.7681,0.4515
BraTS-GLI-00187-000_AUCseg_t2.nii.gz,0.1213,0.5937,0.7681,0.4515
BraTS-GLI-01501-000_AUCseg_cc.nii.gz,0.4351,0.0643,0.3058,0.9259
BraTS-GLI-01501-000_AUCseg_t2.nii.gz,0.4388,0.6645,0.3058,0.926
BraTS-GLI-01255-000_AUCseg_cc.nii.gz,0.0417,0,0.1271,0.0476
BraTS-GLI-01255-000_AUCseg_t2.nii.gz,0.0446,0,0.1271,0.0476
BraTS-GLI-00303-000_AUCseg_cc.nii.gz,0.8232,0.6056,0.8788,0.8787
BraTS-GLI-00303-000_AUCseg_t2.nii.gz,0.3838,0.0736,0.8788,0.8788
BraTS-GLI-01154-000_AUCseg_cc.nii.gz,0.0011,0,0,0.001
BraTS-GLI-01154-000_AUCseg_t2.nii.gz,0.0011,0,0,0.001
BraTS-GLI-01135-000_AUCseg_cc.nii.gz,0.0001,0.0024,0.0711,0.2359
BraTS-GLI-01135-000_AUCseg_t2.nii.gz,0,0.3408,0.0711,0.2359
BraTS-GLI-00283-000_AUCseg_cc.nii.gz,0.5135,0,0.6815,0.7268
BraTS-GLI-00283-000_AUCseg_t2.nii.gz,0.5804,0.5381,0.6815,0.7268
BraTS-GLI-01016-000_AUCseg_cc.nii.gz,0.6173,0.0601,0.7638,0.8767
BraTS-GLI-01016-000_AUCseg_t2.nii.gz,0.6869,0.5429,0.7638,0.8767
BraTS-GLI-00267-000_AUCseg_cc.nii.gz,0.6978,0.9528,0.8848,0.796
BraTS-GLI-00267-000_AUCseg_t2.nii.gz,0.6964,0.8766,0.8848,0.796
BraTS-GLI-00247-000_AUCseg_cc.nii.gz,0.1479,0.099,0.6206,0.3614
BraTS-GLI-00247-000_AUCseg_t2.nii.gz,0.1216,0.106,0.6206,0.3612
BraTS-GLI-01001-000_AUCseg_cc.nii.gz,0.7656,0.9391,0.8313,0.8781
BraTS-GLI-01001-000_AUCseg_t2.nii.gz,0.7369,0.6784,0.8313,0.8781
BraTS-GLI-01493-000_AUCseg_cc.nii.gz,0.1259,0.432,0.4388,0.224
BraTS-GLI-01493-000_AUCseg_t2.nii.gz,0.1263,0.1506,0.4388,0.2235
BraTS-GLI-00132-000_AUCseg_cc.nii.gz,0.7383,0.6666,0.7874,0.846
BraTS-GLI-00132-000_AUCseg_t2.nii.gz,0.4262,0.217,0.7874,0.846
BraTS-GLI-01373-000_AUCseg_cc.nii.gz,0.7222,0.7895,0.9161,0.8325
BraTS-GLI-01373-000_AUCseg_t2.nii.gz,0.5058,0.3324,0.9161,0.8325
BraTS-GLI-01320-000_AUCseg_cc.nii.gz,0.82,0.9201,0.784,0.8739
BraTS-GLI-01320-000_AUCseg_t2.nii.gz,0.4289,0.2263,0.784,0.8738
BraTS-GLI-01482-000_AUCseg_cc.nii.gz,0.0896,0.0033,0.0111,0.3725
BraTS-GLI-01482-000_AUCseg_t2.nii.gz,0.0624,0.0098,0.0111,0.3722
BraTS-GLI-00209-000_AUCseg_cc.nii.gz,0.6885,0.8371,0.8197,0.8544
BraTS-GLI-00209-000_AUCseg_t2.nii.gz,0.64,0.6935,0.8197,0.8544
BraTS-GLI-00096-000_AUCseg_cc.nii.gz,0.9247,0.956,0.7992,0.9525
BraTS-GLI-00096-000_AUCseg_t2.nii.gz,0.5091,0.2054,0.7992,0.9524
BraTS-GLI-00677-000_AUCseg_cc.nii.gz,0.3746,0.0146,0.2064,0.3686
BraTS-GLI-00677-000_AUCseg_t2.nii.gz,0.0702,0.0372,0.2064,0.3686
BraTS-GLI-00793-000_AUCseg_cc.nii.gz,0.6571,0,0.5654,0.8076
BraTS-GLI-00793-000_AUCseg_t2.nii.gz,0.463,0.1351,0.5654,0.8076
BraTS-GLI-01239-000_AUCseg_cc.nii.gz,0.7117,0,0.8399,0.8395
BraTS-GLI-01239-000_AUCseg_t2.nii.gz,0.4021,0.1198,0.8399,0.8395
BraTS-GLI-01019-000_AUCseg_cc.nii.gz,0.6957,0.0022,0.4789,0.6522
BraTS-GLI-01019-000_AUCseg_t2.nii.gz,0.114,0.0358,0.4789,0.6521
BraTS-GLI-00774-000_AUCseg_cc.nii.gz,0.9146,0.4412,0.6726,0.9132
BraTS-GLI-00774-000_AUCseg_t2.nii.gz,0.3437,0.0008,0.6726,0.9132
BraTS-GLI-00787-000_AUCseg_cc.nii.gz,0,0,0.0574,0.2142
BraTS-GLI-00787-000_AUCseg_t2.nii.gz,0,0.4213,0.0574,0.2142
BraTS-GLI-01371-000_AUCseg_cc.nii.gz,0.8682,0.8984,0.885,0.8986
BraTS-GLI-01371-000_AUCseg_t2.nii.gz,0.7087,0.1584,0.885,0.8986
BraTS-GLI-01114-000_AUCseg_cc.nii.gz,0.5218,0.0037,0.49,0.8046
BraTS-GLI-01114-000_AUCseg_t2.nii.gz,0.5704,0.5632,0.49,0.8045
BraTS-GLI-00128-000_AUCseg_cc.nii.gz,0.7911,0.006,0.7729,0.8937
BraTS-GLI-00128-000_AUCseg_t2.nii.gz,0.4448,0.1057,0.7729,0.8937
BraTS-GLI-00275-000_AUCseg_cc.nii.gz,0.8302,0.4493,0.7919,0.8834
BraTS-GLI-00275-000_AUCseg_t2.nii.gz,0.5743,0.1069,0.7919,0.8834
BraTS-GLI-01441-000_AUCseg_cc.nii.gz,0,0,0,0
BraTS-GLI-01441-000_AUCseg_t2.nii.gz,0,0,0,0
BraTS-GLI-00683-000_AUCseg_cc.nii.gz,0.1968,0.0126,0.4403,0.4756
BraTS-GLI-00683-000_AUCseg_t2.nii.gz,0.2194,0.6153,0.4403,0.4755
BraTS-GLI-00431-000_AUCseg_cc.nii.gz,0.249,0,0.5474,0.3106
BraTS-GLI-00431-000_AUCseg_t2.nii.gz,0.3013,0.0484,0.5474,0.3106
BraTS-GLI-00733-001_AUCseg_cc.nii.gz,0,0,0,0
BraTS-GLI-00733-001_AUCseg_t2.nii.gz,0,0,0,0
BraTS-GLI-00502-001_AUCseg_cc.nii.gz,0.3869,0.0161,0.596,0.7892
BraTS-GLI-00502-001_AUCseg_t2.nii.gz,0.4634,0.6712,0.596,0.789
BraTS-GLI-01099-000_AUCseg_cc.nii.gz,0.7572,0.5,0.1853,0.7365
BraTS-GLI-01099-000_AUCseg_t2.nii.gz,0.6992,0.0451,0.1853,0.7366
BraTS-GLI-01479-000_AUCseg_cc.nii.gz,0.0635,0.0003,0.3269,0.7216
BraTS-GLI-01479-000_AUCseg_t2.nii.gz,0.0727,0.2833,0.3269,0.7216
BraTS-GLI-00005-000_AUCseg_cc.nii.gz,0.6801,0.0065,0.562,0.8774
BraTS-GLI-00005-000_AUCseg_t2.nii.gz,0.7573,0.8959,0.562,0.8774
BraTS-GLI-00098-000_AUCseg_cc.nii.gz,0.1075,0.0248,0.1517,0.2458
BraTS-GLI-00098-000_AUCseg_t2.nii.gz,0.1252,0.1334,0.1517,0.2458
BraTS-GLI-00556-001_AUCseg_cc.nii.gz,0.5328,0,0.3532,0.5605
BraTS-GLI-00556-001_AUCseg_t2.nii.gz,0.2131,0.1234,0.3532,0.5605
BraTS-GLI-00155-000_AUCseg_cc.nii.gz,0.3879,0,0.0429,0.405
BraTS-GLI-00155-000_AUCseg_t2.nii.gz,0.4527,0,0.0429,0.4051
BraTS-GLI-00767-001_AUCseg_cc.nii.gz,0.7584,0,0.5357,0.9053
BraTS-GLI-00767-001_AUCseg_t2.nii.gz,0.7127,0.317,0.5357,0.9053
BraTS-GLI-00183-000_AUCseg_cc.nii.gz,0.8996,0.967,0.9027,0.9309
BraTS-GLI-00183-000_AUCseg_t2.nii.gz,0.4679,0.3113,0.9027,0.9308
BraTS-GLI-01118-000_AUCseg_cc.nii.gz,0.8483,0.7749,0.7425,0.8451
BraTS-GLI-01118-000_AUCseg_t2.nii.gz,0.4962,0.15,0.7425,0.8451
BraTS-GLI-01531-000_AUCseg_cc.nii.gz,0,0.0119,0.0437,0.8306
BraTS-GLI-01531-000_AUCseg_t2.nii.gz,0,0.4286,0.0437,0.8306
BraTS-GLI-01444-000_AUCseg_cc.nii.gz,0.8867,0,0.59,0.8549
BraTS-GLI-01444-000_AUCseg_t2.nii.gz,0.5597,0.0976,0.59,0.8549
BraTS-GLI-01057-000_AUCseg_cc.nii.gz,0.3676,0.0372,0.7167,0.7445
BraTS-GLI-01057-000_AUCseg_t2.nii.gz,0.439,0.7229,0.7167,0.7445
BraTS-GLI-00781-000_AUCseg_cc.nii.gz,0.7002,0.3301,0.8667,0.8568
BraTS-GLI-00781-000_AUCseg_t2.nii.gz,0.5813,0.378,0.8667,0.8568
BraTS-GLI-00413-000_AUCseg_cc.nii.gz,0.8596,0.8121,0.9047,0.9133
BraTS-GLI-00413-000_AUCseg_t2.nii.gz,0.3825,0.1227,0.9047,0.9133
BraTS-GLI-01247-000_AUCseg_cc.nii.gz,0.4718,0.3147,0.2965,0.4891
BraTS-GLI-01247-000_AUCseg_t2.nii.gz,0.5004,0.0068,0.2965,0.4891
BraTS-GLI-01147-000_AUCseg_cc.nii.gz,0.1545,0.6925,0.7382,0.2176
BraTS-GLI-01147-000_AUCseg_t2.nii.gz,0.1596,0.0342,0.7382,0.2176
BraTS-GLI-01459-000_AUCseg_cc.nii.gz,0.6941,0.4449,0.8492,0.9089
BraTS-GLI-01459-000_AUCseg_t2.nii.gz,0.6149,0.4889,0.8492,0.9089
BraTS-GLI-00810-000_AUCseg_cc.nii.gz,0.8786,0.1899,0.775,0.9268
BraTS-GLI-00810-000_AUCseg_t2.nii.gz,0.5805,0.0968,0.775,0.9268
BraTS-GLI-01355-000_AUCseg_cc.nii.gz,0.1503,0.8505,0.8933,0.344
BraTS-GLI-01355-000_AUCseg_t2.nii.gz,0.0311,0.0003,0.8933,0.3323
BraTS-GLI-01144-000_AUCseg_cc.nii.gz,0.8744,0.1252,0.8271,0.8951
BraTS-GLI-01144-000_AUCseg_t2.nii.gz,0.4327,0.0558,0.8271,0.8951
BraTS-GLI-00108-000_AUCseg_cc.nii.gz,0.7233,0,0.1037,0.7731
BraTS-GLI-00108-000_AUCseg_t2.nii.gz,0.4725,0.0003,0.1037,0.7743
BraTS-GLI-01111-000_AUCseg_cc.nii.gz,0.8034,0.2498,0.8076,0.8939
BraTS-GLI-01111-000_AUCseg_t2.nii.gz,0.5705,0.0063,0.8076,0.8925
BraTS-GLI-00500-001_AUCseg_cc.nii.gz,0.9007,0,0.5802,0.8999
BraTS-GLI-00500-001_AUCseg_t2.nii.gz,0.5786,0.0078,0.5802,0.8999
BraTS-GLI-00370-000_AUCseg_cc.nii.gz,0.5598,0.0307,0.8826,0.906
BraTS-GLI-00370-000_AUCseg_t2.nii.gz,0.6326,0.6437,0.8826,0.906
BraTS-GLI-01040-000_AUCseg_cc.nii.gz,0.5569,0.0225,0.6441,0.821
BraTS-GLI-01040-000_AUCseg_t2.nii.gz,0.5947,0.6788,0.6441,0.821
BraTS-GLI-00378-000_AUCseg_cc.nii.gz,0.6315,0.0386,0.3156,0.6451
BraTS-GLI-00378-000_AUCseg_t2.nii.gz,0.6468,0.12,0.3156,0.6451
BraTS-GLI-01400-000_AUCseg_cc.nii.gz,0.8494,0.5653,0.858,0.8695
BraTS-GLI-01400-000_AUCseg_t2.nii.gz,0.3815,0.0119,0.858,0.8695
BraTS-GLI-01512-000_AUCseg_cc.nii.gz,0.15,0.0025,0.0001,0.4902
BraTS-GLI-01512-000_AUCseg_t2.nii.gz,0.055,0.4433,0.0001,0.4904
BraTS-GLI-01225-000_AUCseg_cc.nii.gz,0.758,0.8171,0.8032,0.824
BraTS-GLI-01225-000_AUCseg_t2.nii.gz,0.3667,0.1334,0.8032,0.824
BraTS-GLI-01074-000_AUCseg_cc.nii.gz,0.85,0.8084,0.8502,0.8798
BraTS-GLI-01074-000_AUCseg_t2.nii.gz,0.4298,0.1219,0.8502,0.8798
BraTS-GLI-00351-000_AUCseg_cc.nii.gz,0.4201,0.8399,0.786,0.5579
BraTS-GLI-00351-000_AUCseg_t2.nii.gz,0.4444,0.3505,0.786,0.5579
BraTS-GLI-00837-000_AUCseg_cc.nii.gz,0.5573,0.9559,0.706,0.6049
BraTS-GLI-00837-000_AUCseg_t2.nii.gz,0.6032,0.252,0.706,0.6049
BraTS-GLI-00360-000_AUCseg_cc.nii.gz,0.4537,0.896,0.8781,0.8001
BraTS-GLI-00360-000_AUCseg_t2.nii.gz,0.4883,0.3495,0.8781,0.8001
BraTS-GLI-00658-000_AUCseg_cc.nii.gz,0.1163,0.0063,0.2984,0.164
BraTS-GLI-00658-000_AUCseg_t2.nii.gz,0.0342,0.087,0.2984,0.164
BraTS-GLI-01091-000_AUCseg_cc.nii.gz,0.0072,0,0.0409,0.1532
BraTS-GLI-01091-000_AUCseg_t2.nii.gz,0.0143,0,0.0409,0.1531
BraTS-GLI-01136-000_AUCseg_cc.nii.gz,0.1688,0.0313,0.6559,0.5658
BraTS-GLI-01136-000_AUCseg_t2.nii.gz,0.1285,0.4253,0.6559,0.5653
BraTS-GLI-00708-000_AUCseg_cc.nii.gz,0.0055,0.0032,0.01,0.0573
BraTS-GLI-00708-000_AUCseg_t2.nii.gz,0.0077,0.0069,0.01,0.0575
BraTS-GLI-01189-000_AUCseg_cc.nii.gz,0.0686,0.003,0.2189,0.4493
BraTS-GLI-01189-000_AUCseg_t2.nii.gz,0.0736,0.4575,0.2189,0.4494
BraTS-GLI-00759-000_AUCseg_cc.nii.gz,0.4875,0.0952,0.8611,0.901
BraTS-GLI-00759-000_AUCseg_t2.nii.gz,0.5371,0.559,0.8611,0.8992
BraTS-GLI-00511-000_AUCseg_cc.nii.gz,0.7193,0.0024,0.8325,0.9207
BraTS-GLI-00511-000_AUCseg_t2.nii.gz,0.7839,0.7814,0.8325,0.9208
BraTS-GLI-01396-000_AUCseg_cc.nii.gz,0.9103,0.604,0.5328,0.9244
BraTS-GLI-01396-000_AUCseg_t2.nii.gz,0.4112,0.0823,0.5328,0.9245
BraTS-GLI-01411-000_AUCseg_cc.nii.gz,0.5834,0.0044,0.7756,0.8237
BraTS-GLI-01411-000_AUCseg_t2.nii.gz,0.6638,0.8054,0.7756,0.8237
BraTS-GLI-00060-000_AUCseg_cc.nii.gz,0.7132,0.0046,0.5509,0.8187
BraTS-GLI-00060-000_AUCseg_t2.nii.gz,0.5739,0.4529,0.5509,0.8186
BraTS-GLI-01234-000_AUCseg_cc.nii.gz,0.1711,0.6516,0.4684,0.4754
BraTS-GLI-01234-000_AUCseg_t2.nii.gz,0.2111,0.2583,0.4684,0.4756
BraTS-GLI-00530-000_AUCseg_cc.nii.gz,0,0,0,0
BraTS-GLI-00530-000_AUCseg_t2.nii.gz,0,0,0,0
BraTS-GLI-00410-000_AUCseg_cc.nii.gz,0.6787,0.6379,0.666,0.7189
BraTS-GLI-00410-000_AUCseg_t2.nii.gz,0.6634,0.0063,0.666,0.7189
BraTS-GLI-00234-000_AUCseg_cc.nii.gz,0.1379,0.0076,0.4525,0.5691
BraTS-GLI-00234-000_AUCseg_t2.nii.gz,0.1585,0.6839,0.4525,0.5691
BraTS-GLI-00795-000_AUCseg_cc.nii.gz,0.6666,0,0.7548,0.8959
BraTS-GLI-00795-000_AUCseg_t2.nii.gz,0.6998,0.1997,0.7548,0.8959
BraTS-GLI-00740-000_AUCseg_cc.nii.gz,0.3754,0.0034,0.3423,0.4179
BraTS-GLI-00740-000_AUCseg_t2.nii.gz,0.1381,0.0613,0.3423,0.4178
BraTS-GLI-00751-001_AUCseg_cc.nii.gz,0.2538,0,0.0088,0.2945
BraTS-GLI-00751-001_AUCseg_t2.nii.gz,0.0598,0.0018,0.0088,0.2957
BraTS-GLI-01388-000_AUCseg_cc.nii.gz,0.0016,0,0.334,0.2803
BraTS-GLI-01388-000_AUCseg_t2.nii.gz,0.0018,0.845,0.334,0.2802
BraTS-GLI-01199-000_AUCseg_cc.nii.gz,0.7041,0.0108,0.5288,0.8736
BraTS-GLI-01199-000_AUCseg_t2.nii.gz,0.7125,0.5554,0.5288,0.8737
BraTS-GLI-01027-000_AUCseg_cc.nii.gz,0.8045,0.3172,0.6055,0.8092
BraTS-GLI-01027-000_AUCseg_t2.nii.gz,0.5941,0.0739,0.6055,0.8092
BraTS-GLI-01015-000_AUCseg_cc.nii.gz,0.8604,0,0.484,0.8077
BraTS-GLI-01015-000_AUCseg_t2.nii.gz,0.4632,0,0.484,0.8077
BraTS-GLI-00479-001_AUCseg_cc.nii.gz,0.889,0.9097,0.8957,0.9122
BraTS-GLI-00479-001_AUCseg_t2.nii.gz,0.5789,0.0935,0.8957,0.9122
BraTS-GLI-00194-000_AUCseg_cc.nii.gz,0.5348,0.0186,0.8221,0.9013
BraTS-GLI-00194-000_AUCseg_t2.nii.gz,0.5898,0.3849,0.8221,0.9012
BraTS-GLI-00464-001_AUCseg_cc.nii.gz,0.0459,0,0.2534,0.1012
BraTS-GLI-00464-001_AUCseg_t2.nii.gz,0.051,0.0004,0.2534,0.1012
BraTS-GLI-00026-000_AUCseg_cc.nii.gz,0.2607,0.8242,0.7259,0.4115
BraTS-GLI-00026-000_AUCseg_t2.nii.gz,0.3032,0.0561,0.7259,0.4115
BraTS-GLI-01484-000_AUCseg_cc.nii.gz,0.0112,0.0055,0,0.5794
BraTS-GLI-01484-000_AUCseg_t2.nii.gz,0.0141,0.5675,0,0.5793
BraTS-GLI-00549-000_AUCseg_cc.nii.gz,0.9449,0.0079,0.7539,0.936
BraTS-GLI-00549-000_AUCseg_t2.nii.gz,0.4781,0.0003,0.7539,0.9358
BraTS-GLI-00203-000_AUCseg_cc.nii.gz,0.287,0.0984,0.704,0.6901
BraTS-GLI-00203-000_AUCseg_t2.nii.gz,0.3258,0.7721,0.704,0.6899
BraTS-GLI-01354-000_AUCseg_cc.nii.gz,0.7809,0.9407,0.847,0.8377
BraTS-GLI-01354-000_AUCseg_t2.nii.gz,0.4897,0.1749,0.847,0.8227
BraTS-GLI-01527-000_AUCseg_cc.nii.gz,0.0563,0.0091,0.0042,0.9052
BraTS-GLI-01527-000_AUCseg_t2.nii.gz,0.0968,0.8386,0.0042,0.9054
BraTS-GLI-00784-000_AUCseg_cc.nii.gz,0.0853,0.0436,0.7262,0.3828
BraTS-GLI-00784-000_AUCseg_t2.nii.gz,0.0352,0.1482,0.7262,0.3828
BraTS-GLI-00306-000_AUCseg_cc.nii.gz,0.3482,0.0117,0.7249,0.8087
BraTS-GLI-00306-000_AUCseg_t2.nii.gz,0.5196,0.5474,0.7249,0.8087
BraTS-GLI-01253-000_AUCseg_cc.nii.gz,0.2447,0.0133,0.7191,0.8421
BraTS-GLI-01253-000_AUCseg_t2.nii.gz,0.2645,0.7282,0.7191,0.8421
BraTS-GLI-00100-000_AUCseg_cc.nii.gz,0.8721,0.842,0.8985,0.9203
BraTS-GLI-00100-000_AUCseg_t2.nii.gz,0.4959,0.1173,0.8985,0.9203
BraTS-GLI-01417-000_AUCseg_cc.nii.gz,0.747,0.369,0.622,0.7994
BraTS-GLI-01417-000_AUCseg_t2.nii.gz,0.5965,0.2117,0.622,0.7969
BraTS-GLI-01666-000_AUCseg_cc.nii.gz,0.5188,0.0028,0,0.8786
BraTS-GLI-01666-000_AUCseg_t2.nii.gz,0.077,0.5973,0,0.8786
BraTS-GLI-01160-001_AUCseg_cc.nii.gz,0.7907,0.0051,0.815,0.8733
BraTS-GLI-01160-001_AUCseg_t2.nii.gz,0.5407,0.1193,0.815,0.8732
BraTS-GLI-00311-000_AUCseg_cc.nii.gz,0.7222,0.8383,0.8747,0.8778
BraTS-GLI-00311-000_AUCseg_t2.nii.gz,0.6671,0.5621,0.8747,0.8778
BraTS-GLI-01072-000_AUCseg_cc.nii.gz,0.4948,0.1174,0.8306,0.8567
BraTS-GLI-01072-000_AUCseg_t2.nii.gz,0.6395,0.8001,0.8306,0.8565
BraTS-GLI-01030-000_AUCseg_cc.nii.gz,0.7612,0.018,0.8311,0.9004
BraTS-GLI-01030-000_AUCseg_t2.nii.gz,0.6225,0.2994,0.8311,0.9004
BraTS-GLI-01106-000_AUCseg_cc.nii.gz,0.5648,0.7578,0.7676,0.7298
BraTS-GLI-01106-000_AUCseg_t2.nii.gz,0.5289,0.5253,0.7676,0.7298
BraTS-GLI-01179-000_AUCseg_cc.nii.gz,0.1974,0,0,0.3133
BraTS-GLI-01179-000_AUCseg_t2.nii.gz,0.1958,0,0,0.3129
BraTS-GLI-01088-000_AUCseg_cc.nii.gz,0.8896,0.084,0.7218,0.911
BraTS-GLI-01088-000_AUCseg_t2.nii.gz,0.6401,0.0267,0.7218,0.911
BraTS-GLI-00708-001_AUCseg_cc.nii.gz,0.8544,0.0265,0.6621,0.8913
BraTS-GLI-00708-001_AUCseg_t2.nii.gz,0.5473,0.0543,0.6621,0.8913
BraTS-GLI-00423-000_AUCseg_cc.nii.gz,0.4514,0.5284,0.7527,0.743
BraTS-GLI-00423-000_AUCseg_t2.nii.gz,0.4879,0.4397,0.7527,0.743
BraTS-GLI-00002-000_AUCseg_cc.nii.gz,0.5786,0.0127,0.5715,0.6422
BraTS-GLI-00002-000_AUCseg_t2.nii.gz,0.4731,0.3639,0.5715,0.6422
BraTS-GLI-00379-000_AUCseg_cc.nii.gz,0.6253,0.0148,0.6167,0.8571
BraTS-GLI-00379-000_AUCseg_t2.nii.gz,0.6983,0.7379,0.6167,0.8571
BraTS-GLI-01229-000_AUCseg_cc.nii.gz,0.5233,0.308,0.615,0.6713
BraTS-GLI-01229-000_AUCseg_t2.nii.gz,0.4006,0.4246,0.615,0.6713
BraTS-GLI-01481-000_AUCseg_cc.nii.gz,0.89,0,0.8401,0.9085
BraTS-GLI-01481-000_AUCseg_t2.nii.gz,0.6865,0.1162,0.8401,0.9085
BraTS-GLI-00613-001_AUCseg_cc.nii.gz,0.374,0,0.0046,0.2672
BraTS-GLI-00613-001_AUCseg_t2.nii.gz,0.4058,0,0.0046,0.2677
BraTS-GLI-01021-000_AUCseg_cc.nii.gz,0.805,0.8957,0.8999,0.9294
BraTS-GLI-01021-000_AUCseg_t2.nii.gz,0.4649,0.4511,0.8999,0.9294
BraTS-GLI-01191-000_AUCseg_cc.nii.gz,0.4326,0.0003,0.4573,0.7575
BraTS-GLI-01191-000_AUCseg_t2.nii.gz,0.2249,0.4376,0.4573,0.7574
BraTS-GLI-00552-001_AUCseg_cc.nii.gz,0.8113,0.8417,0.844,0.8542
BraTS-GLI-00552-001_AUCseg_t2.nii.gz,0.3608,0.0801,0.844,0.8541
BraTS-GLI-00077-000_AUCseg_cc.nii.gz,0.8092,0.0022,0.7457,0.8803
BraTS-GLI-00077-000_AUCseg_t2.nii.gz,0.504,0.1924,0.7457,0.8803
BraTS-GLI-01156-000_AUCseg_cc.nii.gz,0.3092,0.0715,0.281,0.591
BraTS-GLI-01156-000_AUCseg_t2.nii.gz,0.3581,0.953,0.281,0.591
BraTS-GLI-00138-000_AUCseg_cc.nii.gz,0.8617,0.0452,0.7119,0.8861
BraTS-GLI-00138-000_AUCseg_t2.nii.gz,0.511,0.0766,0.7119,0.8861
BraTS-GLI-01488-000_AUCseg_cc.nii.gz,0.7397,0,0.635,0.9172
BraTS-GLI-01488-000_AUCseg_t2.nii.gz,0.4337,0.0133,0.635,0.9172
BraTS-GLI-00639-000_AUCseg_cc.nii.gz,0.9207,0.8112,0.7921,0.9519
BraTS-GLI-00639-000_AUCseg_t2.nii.gz,0.5222,0.1054,0.7921,0.9519
