,TC,ED,ET,WT,brats_name
BraTS2021_00371,0.018608549874266554,0.02892165283911194,0.15266081347428775,0.8372738943866362,BraTS2021_00371
BraTS2021_01635,0.09004697332269787,0.3058539739381279,0.45516107823800134,0.9502587898364185,BraTS2021_01635
BraTS2021_00675,0.5945945945945946,0.02545797547535124,0.6250220783043863,0.1519664314965397,BraTS2021_00675
BraTS2021_01547,0.0,0.25504882498122117,0.4766706732645447,0.8069379991145074,BraTS2021_01547
BraTS2021_00171,0.0,0.6809376401483248,0.7835588840713004,0.8368353922961991,BraTS2021_00171
BraTS2021_00156,0.8888562803957739,0.8489442397181053,0.811679818953989,0.9317592611010549,BraTS2021_00156
BraTS2021_00206,0.9085025007355104,0.444790331441128,0.916347322179643,0.5775008246191151,BraTS2021_00206
BraTS2021_01517,0.09186041420377425,0.13664424184177945,0.0,0.889601474547331,BraTS2021_01517
BraTS2021_00788,0.0,0.0,0.0,0.0,BraTS2021_00788
BraTS2021_00621,0.0,0.0,0.0,0.0,BraTS2021_00621
BraTS2021_01029,0.9028279821390601,0.8379134730893525,0.919446704637917,0.8665805078303178,BraTS2021_01029
BraTS2021_01444,0.6701780259138312,0.7974917457064536,0.6291927395375672,0.9318049548675696,BraTS2021_01444
BraTS2021_00563,0.0,0.48138006083256774,0.2315857521494602,0.8029795588405128,BraTS2021_00563
BraTS2021_00606,0.0,0.0,0.0,0.0,BraTS2021_00606
BraTS2021_01454,0.0,0.3701985526071627,0.5891776101331844,0.8019249433840181,BraTS2021_01454
BraTS2021_00096,0.959944131291465,0.8140461006740024,0.8468168758505973,0.8554647848284284,BraTS2021_00096
BraTS2021_01113,0.6179995300383802,0.39996331813656133,0.3462483114331327,0.9004881907120582,BraTS2021_01113
BraTS2021_01136,0.6097639265808749,0.4005061399964936,0.6448498417084988,0.8865000634276291,BraTS2021_01136
BraTS2021_01344,0.0,0.3929558454913555,0.5796477495107633,0.7854732320908114,BraTS2021_01344
BraTS2021_00053,0.45794469665703674,0.7510157728706625,0.4518370953971511,0.8806039312825957,BraTS2021_00053
BraTS2021_00231,0.6975596380586784,0.5158750447364384,0.3128961146321301,0.8961021057589578,BraTS2021_00231
BraTS2021_00228,0.0,0.24263582806022257,0.4901035951950069,0.8028384243980947,BraTS2021_00228
BraTS2021_00619,0.0,0.2850525565651167,0.09264863143045665,0.5782148084248481,BraTS2021_00619
BraTS2021_00391,0.1329284573702259,0.3772652388797364,0.5399052985666231,0.8606757129430039,BraTS2021_00391
BraTS2021_00838,0.29883707271232235,0.6379216796414249,0.5882329485415795,0.7949086447881523,BraTS2021_00838
BraTS2021_01648,0.8980919133470422,0.8053525671443484,0.9213139801375095,0.8747924188692587,BraTS2021_01648
BraTS2021_00520,0.8843036109064112,0.5411159735491199,0.8294443955269878,0.6130543386657151,BraTS2021_00520
BraTS2021_01270,0.2986323955272781,0.23139697197465908,0.33703457722801045,0.9412157402832242,BraTS2021_01270
BraTS2021_00416,0.905174280147218,0.8852456271089937,0.8923722384778536,0.9452427722955328,BraTS2021_00416
BraTS2021_01405,0.0,0.24107022206206927,0.07027511961722488,0.5218254647540141,BraTS2021_01405
BraTS2021_00625,0.9007729323718254,0.5519124006993221,0.2916056965025453,0.7264302038906585,BraTS2021_00625
BraTS2021_00588,0.0,0.16934937436947586,0.08255012670608634,0.7548082777881516,BraTS2021_00588
BraTS2021_01267,0.15551628376672558,0.19211213042425546,0.5313411317539893,0.7322000374458116,BraTS2021_01267
BraTS2021_00547,0.8211276733635774,0.8836109860423232,0.7136690647482015,0.9209013914095584,BraTS2021_00547
BraTS2021_01023,0.6618181818181819,0.5941689987886889,0.5689684200399259,0.9519207819966798,BraTS2021_01023
BraTS2021_00565,0.5532750312332679,0.25818957162240747,0.34529977340927187,0.8911317049988119,BraTS2021_00565
BraTS2021_00615,0.0,0.0,0.0,0.0,BraTS2021_00615
BraTS2021_00118,0.668339847767949,0.1991926950660344,0.4554621946875785,0.8696050428749587,BraTS2021_00118
BraTS2021_00005,0.865556649402902,0.3505918091651676,0.3337543392601892,0.7432259427747533,BraTS2021_00005
BraTS2021_00184,0.8081053698074975,0.8612995677815212,0.9044128216185138,0.8827895775268957,BraTS2021_00184
BraTS2021_01155,0.11569433032046014,0.663561558764167,0.4948464457906611,0.9400156346818028,BraTS2021_01155
BraTS2021_01556,0.4515975202670482,0.7990458404607587,0.4417092429168602,0.9151707842094194,BraTS2021_01556
BraTS2021_01078,0.9351120715928296,0.5222167465615339,0.3893795416433762,0.9362250392596857,BraTS2021_01078
BraTS2021_00351,0.8837279445030916,0.8382798389193824,0.893003436013624,0.9005841636738404,BraTS2021_00351
BraTS2021_00064,0.0,0.0,0.0,0.0,BraTS2021_00064
BraTS2021_00801,0.24733865017742332,0.17910183288111192,0.4961731169868803,0.9443285749904028,BraTS2021_00801
BraTS2021_00401,0.005987158577120796,0.5028015646474258,0.544871092153912,0.9299158825451981,BraTS2021_00401
BraTS2021_00709,0.6906589044720826,0.7064908491531204,0.41565540614409097,0.7956700172485577,BraTS2021_00709
BraTS2021_01656,0.0,0.2898494665248364,0.06440322016100805,0.5765930492248619,BraTS2021_01656
BraTS2021_00626,0.0,0.0,0.0,0.0,BraTS2021_00626
BraTS2021_01356,0.0,0.39981493829008424,0.28939663285579836,0.5177121302440121,BraTS2021_01356
BraTS2021_00667,0.0,0.2465731296441593,0.030948507434451968,0.8130876218833407,BraTS2021_00667
BraTS2021_01286,0.8562904027846843,0.7566267135268379,0.8734171256413877,0.8137281415251734,BraTS2021_01286
BraTS2021_01333,0.0,0.20691427837038942,0.14084507042253522,0.32001128787611555,BraTS2021_01333
BraTS2021_00140,0.0,0.0,0.0,0.0,BraTS2021_00140
BraTS2021_01159,0.0,0.36357432611745083,0.0,0.6026785117000923,BraTS2021_01159
BraTS2021_01043,0.9565827916562861,0.6796250970091338,0.744326852079744,0.8559731336553181,BraTS2021_01043
BraTS2021_01565,0.4830025884383089,0.7475594042740896,0.5809814848103542,0.9531156475998,BraTS2021_01565
BraTS2021_01238,0.45434391021199944,0.729267497227839,0.6636094726340294,0.8614042343147588,BraTS2021_01238
BraTS2021_01325,0.04048107949545321,0.7000189645363171,0.622646466415623,0.8524005100773396,BraTS2021_01325
BraTS2021_00604,0.0,0.0,0.0,0.0,BraTS2021_00604
BraTS2021_01567,0.0,0.18526785714285715,0.10225395641285234,0.83540302551366,BraTS2021_01567
BraTS2021_00537,0.0,0.0,0.0,0.0,BraTS2021_00537
BraTS2021_01425,0.2664415736934821,0.832696456419251,0.8064378408422681,0.8949020514079659,BraTS2021_01425
BraTS2021_01495,0.0,0.203132871902588,0.03735923921648985,0.8473297062940006,BraTS2021_01495
BraTS2021_00550,0.0,0.0,0.0,0.0,BraTS2021_00550
BraTS2021_01666,0.012253009871392672,0.2975791126167066,0.0,0.8466953134143691,BraTS2021_01666
BraTS2021_00300,0.8999227969559943,0.8047970251458137,0.8741900647948164,0.8755208818024837,BraTS2021_00300
BraTS2021_01017,0.0,0.441245766455603,0.29805734543799556,0.9159068707261478,BraTS2021_01017
BraTS2021_01493,0.09026056159878573,0.15142949617002913,0.1668547156036371,0.39852873945388806,BraTS2021_01493
BraTS2021_01302,0.08796323924330131,0.679929203539823,0.8806445293368597,0.9068808786418904,BraTS2021_01302
BraTS2021_01386,0.9056024558710668,0.9155805991174633,0.8887861538906064,0.9324775216826248,BraTS2021_01386
BraTS2021_00697,0.0,0.0,0.0,0.0,BraTS2021_00697
BraTS2021_01009,0.09132075471698113,0.7075049967197107,0.7106010680604476,0.8988548090013614,BraTS2021_01009
BraTS2021_01112,0.8625809578358373,0.5153752049333811,0.6333341682111907,0.9643058317718333,BraTS2021_01112
BraTS2021_00340,0.24830699774266365,0.5733481058909502,0.3806114839671887,0.7834168532537229,BraTS2021_00340
BraTS2021_01327,0.0,0.0,0.0,0.0,BraTS2021_01327
BraTS2021_00061,0.0,0.0,0.0,0.0,BraTS2021_00061
BraTS2021_00716,0.0,0.0,0.0,0.0,BraTS2021_00716
BraTS2021_00285,0.0,0.0,0.0,0.0,BraTS2021_00285
BraTS2021_00610,0.0,0.0,0.0,0.0,BraTS2021_00610
BraTS2021_01353,0.9340979977864976,0.6977552075736884,0.9153458655854527,0.7970302892279663,BraTS2021_01353
BraTS2021_01591,0.0,0.3935248857004795,0.15067445630563117,0.8592255966043437,BraTS2021_01591
BraTS2021_00773,0.0,0.0,0.0,0.0,BraTS2021_00773
BraTS2021_01384,0.8622403041317904,0.8224375033313789,0.7668144632486105,0.9118450642493456,BraTS2021_01384
BraTS2021_01166,0.4420809629812845,0.15196815568332597,0.47082177625496274,0.7669080520861015,BraTS2021_01166
BraTS2021_00107,0.0,0.17390006242705533,0.32036820001953314,0.9236003975779454,BraTS2021_00107
BraTS2021_00026,0.19044368600682593,0.44861679235407015,0.21321791622768302,0.6356265269270261,BraTS2021_00026
BraTS2021_00240,0.40958810906997434,0.8485503685503686,0.6515149115443704,0.9085309750182596,BraTS2021_00240
BraTS2021_00062,0.43843283582089554,0.7970472460932873,0.6968881231829439,0.8111584895295149,BraTS2021_00062
BraTS2021_00120,0.004173010770879152,0.27455756123431085,0.5795189791748808,0.8971260541500222,BraTS2021_00120
BraTS2021_00483,0.20466982852973367,0.6557740368746169,0.5143736054244925,0.8141865988442766,BraTS2021_00483
BraTS2021_01283,0.5556841191784785,0.8503791718208935,0.8849517422629027,0.9000165167454388,BraTS2021_01283
BraTS2021_01174,0.0,0.29132517717860396,0.412748339919886,0.6159326476950169,BraTS2021_01174
BraTS2021_00054,0.1467541055880084,0.24293579198726453,0.5029281138230555,0.7123527988385223,BraTS2021_00054
BraTS2021_01558,0.0,0.6482998049308665,0.0,0.8583640519507973,BraTS2021_01558
BraTS2021_01093,0.866795615731786,0.9172038111839629,0.9323263524810836,0.9473187722226254,BraTS2021_01093
BraTS2021_01513,0.002908743299989758,0.22624812155618634,0.03898935085710701,0.5430226457367309,BraTS2021_01513
BraTS2021_01218,0.06172839506172839,0.2303761502904881,0.06664433277498605,0.6367281590176472,BraTS2021_01218
BraTS2021_01290,0.0,0.5442473231156834,0.37037037037037035,0.7102150720883466,BraTS2021_01290
BraTS2021_00459,0.0,0.17818586397036348,0.33427719979213727,0.8909233052719836,BraTS2021_00459
BraTS2021_00589,0.9041682407757209,0.30103797777506414,0.5069087364444986,0.717005184304047,BraTS2021_00589
BraTS2021_00018,0.003121778824915329,0.3233686670305089,0.6069728730904519,0.8526442807805934,BraTS2021_00018
BraTS2021_01118,0.0,0.18093600584120403,0.33913874418174533,0.8608227068961513,BraTS2021_01118
BraTS2021_01662,0.9578607620043635,0.19015735883986423,0.5559312455851189,0.8145053741598736,BraTS2021_01662
BraTS2021_01109,0.020279344614558152,0.6652085323878484,0.6475964099831975,0.9266023049729712,BraTS2021_01109
BraTS2021_01479,0.01485169581684327,0.04457447723948025,0.4451551499713074,0.597947400764665,BraTS2021_01479
BraTS2021_00792,0.12964375204270617,0.6224219170091959,0.255546474774254,0.9155137885113808,BraTS2021_00792
BraTS2021_00334,0.3131885763183228,0.6380318431231448,0.7932058950001954,0.900865887463207,BraTS2021_00334
BraTS2021_01191,0.006039936476530161,0.22042747423378733,0.36135966399707825,0.6828029340965522,BraTS2021_01191
BraTS2021_01401,0.9738165871275635,0.8941506071406996,0.934989737495949,0.9224574018714026,BraTS2021_01401
BraTS2021_01342,0.029649595687331536,0.25233330606977655,0.6770599930570896,0.644325364566916,BraTS2021_01342
BraTS2021_00803,0.0,0.09600326588005828,0.30984952120383036,0.9081710360635467,BraTS2021_00803
BraTS2021_01534,0.01085894233901618,0.19057820343183585,0.0,0.7950799554439557,BraTS2021_01534
BraTS2021_01502,0.0,0.26096291285550427,0.0,0.5244405269085745,BraTS2021_01502
BraTS2021_01539,0.8888496200742181,0.9134413968593159,0.9117855455833727,0.9300302686570786,BraTS2021_01539
BraTS2021_01506,0.0,0.3437594980311637,0.020403028431574374,0.5883388052041157,BraTS2021_01506
BraTS2021_01249,0.7574966231427285,0.5244791132094837,0.7559258727194369,0.8362950149394559,BraTS2021_01249
BraTS2021_01625,0.0,0.06248331980762632,0.23861745341037116,0.8450975148123766,BraTS2021_01625
BraTS2021_01100,0.8137055041555591,0.8100808847050222,0.8910295003010235,0.8704626024924422,BraTS2021_01100
BraTS2021_01652,0.0,0.5030148276428725,0.41945698173520574,0.76290884997763,BraTS2021_01652
BraTS2021_01478,0.014099015576993702,0.24508413908516177,0.011501935421825787,0.8792393736017897,BraTS2021_01478
BraTS2021_01377,0.0,0.36611365697061776,0.7540899683333699,0.7914745568324392,BraTS2021_01377
BraTS2021_00584,0.0,0.2221404928282457,0.3927094105480869,0.6333134060678524,BraTS2021_00584
BraTS2021_01000,0.6488414424164903,0.0629659165770951,0.2551091027519948,0.8774846628488286,BraTS2021_01000
BraTS2021_01533,0.062267131054592584,0.07994475213925388,0.00597384999062982,0.930178550834041,BraTS2021_01533
BraTS2021_00583,0.4603834688845545,0.7193942821375823,0.5597128857697811,0.9229600700933881,BraTS2021_00583
BraTS2021_00737,0.0,0.0,0.0,0.0,BraTS2021_00737
BraTS2021_01499,0.0031329870558166376,0.398978652652831,0.0,0.7260286596323089,BraTS2021_01499
BraTS2021_00332,0.0,0.5659220797951935,0.3860659479580012,0.8542164161633188,BraTS2021_00332
BraTS2021_00568,0.0,0.3313118718355626,0.22783646376331926,0.6910889477844423,BraTS2021_00568
BraTS2021_01321,0.895865418789243,0.8098786188274554,0.9036336852442917,0.9462312431200633,BraTS2021_01321
BraTS2021_00321,0.0,0.3906901343214451,0.019896919573294976,0.7577614731693282,BraTS2021_00321
BraTS2021_01149,0.0,0.4083377495142201,0.04974528019178903,0.8930330416487352,BraTS2021_01149
BraTS2021_01279,0.0,0.06251819505094615,0.0,0.1353607341599141,BraTS2021_01279
BraTS2021_00233,0.6691560866318148,0.8494140322265428,0.9110960828174582,0.8980118529156195,BraTS2021_00233
BraTS2021_00291,0.779134295227525,0.8317891433481526,0.677027169891109,0.8978539960752481,BraTS2021_00291
BraTS2021_01543,0.1512469831053902,0.5688284633517899,0.6074925500212857,0.7434727975054685,BraTS2021_01543
BraTS2021_01538,0.7827845176198729,0.5925113754728359,0.7855213046450311,0.8501449717686556,BraTS2021_01538
BraTS2021_01562,0.0,0.6724905789653991,0.49202528357433545,0.7370629737456396,BraTS2021_01562
BraTS2021_01617,0.0,0.3337280579548621,0.5028521914939706,0.9570227637668839,BraTS2021_01617
BraTS2021_01284,0.00697350069735007,0.5553520784377279,0.7061588454391964,0.9007824991520907,BraTS2021_01284
BraTS2021_01066,0.48117018504039616,0.7202021410202739,0.7548499837099784,0.7929467120440373,BraTS2021_01066
BraTS2021_01431,0.0038825757575757574,0.27612437006750973,0.7949765653166687,0.6084996951138684,BraTS2021_01431
BraTS2021_00731,0.0,0.0,0.0,0.0,BraTS2021_00731
BraTS2021_01114,0.4715518663075147,0.21472506413624703,0.4036064137761588,0.8028984521948014,BraTS2021_01114
BraTS2021_01179,0.0,0.16909969607891984,0.0,0.5225121336155006,BraTS2021_01179
BraTS2021_00094,0.7952429402391968,0.18836113125453227,0.4051358234295416,0.9352842138059545,BraTS2021_00094
BraTS2021_01299,0.4716462653010242,0.7897046126845286,0.339736460755569,0.9229863643117577,BraTS2021_01299
BraTS2021_00729,0.8875669244497323,0.14337852915035645,0.6869791666666667,0.30029879699012874,BraTS2021_00729
BraTS2021_01433,0.00913937547600914,0.22118699603954753,0.0,0.8485653870905733,BraTS2021_01433
BraTS2021_01217,0.4409400123685838,0.7715712193369504,0.7567805468449139,0.810034408584595,BraTS2021_01217
BraTS2021_01498,0.0008467084210133107,0.4005637420193756,0.01833810888252149,0.357275745084449,BraTS2021_01498
BraTS2021_01019,0.0,0.3627472029390014,0.14491255595034838,0.679256237372369,BraTS2021_01019
BraTS2021_00373,0.0,0.12143028557715382,0.5839936032565239,0.7979293189610739,BraTS2021_00373
BraTS2021_01430,0.00909202103803971,0.7071626434507321,0.3679751279121241,0.7033269029997629,BraTS2021_01430
BraTS2021_00269,0.6098368698638538,0.8588090455517398,0.7567602916653042,0.9084700503323472,BraTS2021_00269
BraTS2021_01168,0.2245332824476036,0.3194451475725206,0.37748546956255735,0.8913841614054351,BraTS2021_01168
BraTS2021_01198,0.011142887405995127,0.17204180244971345,0.16718788523675435,0.5026285868671972,BraTS2021_01198
BraTS2021_00261,0.03700887198986058,0.680412584767934,0.6749629711659584,0.8391363998413996,BraTS2021_00261
BraTS2021_00305,0.8486536675951718,0.7032693511689343,0.5263383297644539,0.7627972877239145,BraTS2021_00305
BraTS2021_00451,0.12816590175080741,0.585154494515184,0.7431622974898847,0.9562040220596159,BraTS2021_00451
BraTS2021_00797,0.5426470588235294,0.7293576126260951,0.6928173837384408,0.8869604668540725,BraTS2021_00797
BraTS2021_00663,0.0,0.27415254711804427,0.2501032786269576,0.7705315303253447,BraTS2021_00663
BraTS2021_00101,0.814830568552389,0.7527005617168371,0.8027303754266212,0.9677575474374593,BraTS2021_00101
BraTS2021_01158,0.6406724731618392,0.5356896281641439,0.4685354833878336,0.812221514958625,BraTS2021_01158
BraTS2021_00499,0.04701404248752636,0.4479677686929731,0.4042868876347932,0.7473803376143924,BraTS2021_00499
BraTS2021_00036,0.0012916072437639588,0.14976191789384663,0.31603246797811346,0.9112366521895308,BraTS2021_00036
BraTS2021_00559,0.023803888419273035,0.18006572111607633,0.6023480678530826,0.6582542558268192,BraTS2021_00559
BraTS2021_01258,0.7195599477904158,0.5790116568395337,0.40957893341580875,0.7746408218958183,BraTS2021_01258
BraTS2021_00732,0.0,0.0,0.0,0.0,BraTS2021_00732
BraTS2021_00147,0.6299490662139219,0.8974055400191879,0.8181122241224855,0.9406681187069995,BraTS2021_00147
BraTS2021_01040,0.6099801010255625,0.5249272413221967,0.6076756259446672,0.9213606654783125,BraTS2021_01040
BraTS2021_01402,0.0,0.26481364183961154,0.11957176443157752,0.8418275901942646,BraTS2021_01402
BraTS2021_01318,0.8342007434944237,0.5975915962080451,0.8376433987944779,0.8927158161788024,BraTS2021_01318
BraTS2021_00063,0.0,0.0,0.0,0.0,BraTS2021_00063
BraTS2021_00404,0.24423683571948557,0.287434681800879,0.42408405391830806,0.9526445638581905,BraTS2021_00404
BraTS2021_00612,0.10718673218673219,0.5743569508495894,0.3295773036664188,0.7975999108720218,BraTS2021_00612
BraTS2021_00176,0.0,0.16964402779598795,0.44975846161015237,0.8925264169068203,BraTS2021_00176
BraTS2021_00102,0.0,0.3696871877641995,0.3339862879529873,0.565850041706571,BraTS2021_00102
BraTS2021_01186,0.0,0.0,0.0,0.0,BraTS2021_01186
BraTS2021_01632,0.0,0.545420139015248,0.35241544411024495,0.8881551152001903,BraTS2021_01632
BraTS2021_01251,0.9108269139680403,0.7845202893178271,0.8988030095759234,0.8580918184925602,BraTS2021_01251
BraTS2021_01192,0.5528068506184586,0.27555801284037235,0.04506001593100228,0.9106973543996845,BraTS2021_01192
BraTS2021_00730,0.7066613693550523,0.7124608949347956,0.6157249599313754,0.7801128313454752,BraTS2021_00730
BraTS2021_00500,0.4475177304964539,0.7477582736243472,0.7064979404015289,0.8821101918536595,BraTS2021_00500
BraTS2021_00012,0.012965608174925832,0.43421833973657287,0.004818110283881121,0.9145719251686695,BraTS2021_00012
BraTS2021_01222,0.0,0.19909923244454783,0.019646924829157177,0.46488186323370445,BraTS2021_01222
BraTS2021_00597,0.0,0.0,0.0,0.0,BraTS2021_00597
BraTS2021_01248,0.866292168584217,0.5831586685076836,0.5066849951724025,0.8642862635531746,BraTS2021_01248
BraTS2021_00793,0.0,0.25997572150213416,0.5504746515855383,0.783150387730114,BraTS2021_00793
BraTS2021_00059,0.631788834029624,0.5059378889767416,0.37648596655650374,0.8862479087175139,BraTS2021_00059
BraTS2021_01371,0.8438577480051227,0.8392198830678121,0.7987613542526837,0.8881455326354044,BraTS2021_01371
BraTS2021_01182,0.0,0.43102576192721503,0.0,0.5250964642264535,BraTS2021_01182
BraTS2021_01077,0.0,0.0,0.0,0.0,BraTS2021_01077
BraTS2021_00110,0.004667444574095682,0.897148025324088,0.6268711042358615,0.9507965614830989,BraTS2021_00110
BraTS2021_01643,0.0,0.0,0.0,0.0,BraTS2021_01643
BraTS2021_01106,0.6990777338603426,0.6040867012869723,0.7147110521218208,0.7663013582702154,BraTS2021_01106
BraTS2021_00807,0.014784084480482745,0.5750987144400795,0.8030892448512585,0.8192643748638553,BraTS2021_00807
BraTS2021_00397,0.12410241969547639,0.3652805196459275,0.5467784001566122,0.9028476155189753,BraTS2021_00397
BraTS2021_01067,0.787636201912386,0.8277586370389102,0.8705817739594367,0.8482379503288505,BraTS2021_01067
BraTS2021_01659,0.06673756979526721,0.6050806008883566,0.37467343619066396,0.6016123164123087,BraTS2021_01659
BraTS2021_01216,0.3527727458657161,0.7413320726741375,0.7963420332421066,0.8766847491751021,BraTS2021_01216
BraTS2021_00464,0.5790754257907542,0.02469029717150018,0.4743248690044337,0.13006309300197466,BraTS2021_00464
BraTS2021_00056,0.6175298804780877,0.7572703884175064,0.8118006624125628,0.8527439218070769,BraTS2021_00056
BraTS2021_00572,0.007434944237918215,0.3656234712992018,0.2590970801384401,0.7863262757398856,BraTS2021_00572
BraTS2021_00426,0.8451385015802194,0.8602571200098419,0.9274821659950734,0.9022176798709535,BraTS2021_00426
BraTS2021_00100,0.8363860243189164,0.8688747938436667,0.8829370659628324,0.9213430815580989,BraTS2021_00100
BraTS2021_01422,0.043170476964140655,0.3553728192021336,0.05842653297338989,0.8158001459972423,BraTS2021_01422
BraTS2021_00389,0.0,0.0,0.0,0.0,BraTS2021_00389
BraTS2021_01428,0.0,0.11296569853326044,0.02391137435559943,0.32488877319197274,BraTS2021_01428
BraTS2021_01542,0.0,0.35435300535051056,0.17083219496202393,0.8733348033000753,BraTS2021_01542
BraTS2021_01003,0.022810145044972044,0.3027550871804377,0.5442453952348341,0.9117942586774862,BraTS2021_01003
BraTS2021_01440,0.0,0.0,0.0,0.0,BraTS2021_01440
BraTS2021_01462,0.0004422821760283061,0.7077043223055656,0.4765928340072827,0.8339830461725172,BraTS2021_01462
BraTS2021_01199,0.635861356228635,0.11058734536867061,0.3172537406483791,0.8654035411254644,BraTS2021_01199
BraTS2021_01075,0.0,0.34562487778574436,0.2803322077210915,0.6604825239162863,BraTS2021_01075
BraTS2021_00756,0.05527045769764216,0.25468873536997916,0.43486243636464794,0.5624019742870474,BraTS2021_00756
BraTS2021_01012,0.0,0.4117564228932782,0.221377261187828,0.5340636054677775,BraTS2021_01012
BraTS2021_01165,0.11796634702370183,0.2759656822045625,0.5249364971191376,0.7226563471083968,BraTS2021_01165
BraTS2021_01304,0.9536693281798302,0.885977078115189,0.773487846240814,0.9450617592638896,BraTS2021_01304
BraTS2021_00122,0.10291734197730956,0.564791392026223,0.6403093699709366,0.9119210141394442,BraTS2021_00122
BraTS2021_01413,0.351824087956022,0.8786824814612968,0.8062369483502715,0.9131961403623023,BraTS2021_01413
BraTS2021_00188,0.862023027880864,0.5141241873174409,0.8585127043210875,0.8349593166821844,BraTS2021_00188
BraTS2021_01079,0.15850981604575667,0.5755995079321969,0.5363599889666241,0.9184285828673052,BraTS2021_01079
BraTS2021_01285,0.6195262953535527,0.6388171259104067,0.7350659527229986,0.8502854392777722,BraTS2021_01285
BraTS2021_01281,0.4472538362211345,0.15404281399115702,0.4454332649294133,0.8981028635690063,BraTS2021_01281
BraTS2021_00284,0.0,0.3176797982433255,0.1667735728030789,0.41933848194086903,BraTS2021_00284
BraTS2021_00196,0.29246676514032494,0.7908085952055646,0.7963721077511139,0.8847317267878869,BraTS2021_00196
BraTS2021_00638,0.0,0.0,0.0,1.2948336138806163e-05,BraTS2021_00638
BraTS2021_01107,0.4276377217553688,0.15538457618914167,0.1344750254841998,0.9557498353169908,BraTS2021_01107
BraTS2021_00132,0.7143844134309797,0.7396359573029082,0.7183827073523414,0.8410050856210648,BraTS2021_00132
BraTS2021_01162,0.6657929226736566,0.7893832506810086,0.7463528205566354,0.8296487770689597,BraTS2021_01162
BraTS2021_00183,0.9521604455430055,0.8386096896812782,0.932427908756157,0.8860837562647161,BraTS2021_00183
BraTS2021_01394,0.6892655367231638,0.8792659555934106,0.5063376711171201,0.9122545318937996,BraTS2021_01394
BraTS2021_01263,0.0,0.0,0.0,0.0,BraTS2021_01263
BraTS2021_01593,0.7589645254074784,0.8362918133245549,0.7987436876462618,0.8670750263352971,BraTS2021_01593
BraTS2021_00066,0.15134529147982062,0.2838080842302781,0.3257300846725419,0.9611320033144242,BraTS2021_00066
BraTS2021_01596,0.6878547105561862,0.827788359048734,0.5678771423723061,0.8790736041110001,BraTS2021_01596
BraTS2021_01188,0.0,0.14216067455997403,0.013294017692038583,0.2596164570113701,BraTS2021_01188
BraTS2021_00031,0.7573047107930829,0.5484230055658627,0.15009422110552764,0.8011064042949395,BraTS2021_00031
BraTS2021_01636,0.0,0.18902762671307374,0.13416837287727326,0.5648175652260012,BraTS2021_01636
BraTS2021_00728,0.0,0.0,0.0,0.0,BraTS2021_00728
BraTS2021_00152,0.5127722506050013,0.70505595682197,0.6693939393939394,0.8703857230124793,BraTS2021_00152
BraTS2021_00253,0.8349344978165939,0.7216263630422071,0.8921641791044777,0.7360990385881733,BraTS2021_00253
BraTS2021_00744,0.0,0.0,0.0,0.0,BraTS2021_00744
BraTS2021_00780,0.9489460987859374,0.8769911504424779,0.8947169640294291,0.9371216185148287,BraTS2021_00780
BraTS2021_01062,0.719440453276222,0.6567953184223464,0.4944418485879144,0.8448036820809793,BraTS2021_01062
BraTS2021_01058,0.058384547848990345,0.44736271832878255,0.584925130133688,0.8687581278624211,BraTS2021_01058
BraTS2021_01037,0.18460923712164098,0.08715369261477046,0.16214227911424997,0.8334405060301046,BraTS2021_01037
BraTS2021_00804,0.3457902029505257,0.11882608107869817,0.43231316549527105,0.9172726602576611,BraTS2021_00804
BraTS2021_01521,0.015311378349364014,0.2329423828073384,0.018547365086070335,0.8696433521204842,BraTS2021_01521
BraTS2021_01020,0.8245219347581553,0.8988688817886621,0.8967350574793909,0.9254133489911157,BraTS2021_01020
BraTS2021_01568,0.0,0.4953744721231555,0.25262537586316314,0.9062742842715069,BraTS2021_01568
BraTS2021_00356,0.8131898265578941,0.42068517225606084,0.6645945530081551,0.7809160563761721,BraTS2021_00356
BraTS2021_01322,0.0,0.0,0.0,0.0,BraTS2021_01322
BraTS2021_00698,0.0,0.184390002474635,0.3916404784380265,0.604811030407485,BraTS2021_00698
BraTS2021_01426,0.0,0.13577001940358072,0.2329016831987879,0.7082954147707385,BraTS2021_01426
BraTS2021_01559,0.0,0.7773315484158858,0.7465277777777778,0.8263663164260338,BraTS2021_01559
BraTS2021_01438,0.004108168474792597,0.1699063680665827,0.12354664063193396,0.5360975788432658,BraTS2021_01438
BraTS2021_01070,0.7267433134211869,0.3517027680173168,0.2873423506646311,0.8815460486327181,BraTS2021_01070
BraTS2021_00159,0.07418898886475678,0.5630203368816782,0.8470655487804878,0.8325428707183276,BraTS2021_00159
BraTS2021_01073,0.8537001897533207,0.8355875332941298,0.861566442045375,0.879213417256343,BraTS2021_01073
BraTS2021_01455,0.8599684376643871,0.7843134494856897,0.9042201447208578,0.8543183084691921,BraTS2021_01455
BraTS2021_01399,0.8167539267015707,0.40536488380430885,0.81628087920638,0.6128799011032584,BraTS2021_01399
BraTS2021_01439,0.0,0.0,0.0,0.0,BraTS2021_01439
BraTS2021_00103,0.6412889222806578,0.6746534365378392,0.21348068716489768,0.8613295990437426,BraTS2021_00103
BraTS2021_00380,0.0,0.10643352656086667,0.18981481481481483,0.43936739428950233,BraTS2021_00380
